Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
3667,CA-2022-102445,2024-10-18,2024-10-19,Second Class,ES-17665,Emily Smith,Home Office,United States,Miami,Florida,33133.0,South,OFF-ST-10000114,Office Supplies,Storage,Storage Model Standard 209,305.56,8,0.5,-61.11
3668,CA-2022-102446,2023-05-01,2023-05-05,Same Day,AF-18109,Amanda Foster,Corporate,United States,Los Angeles,California,90036.0,West,OFF-EN-10000235,Office Supplies,Envelopes,Envelopes Model Standard 307,2389.87,8,0.4,-0.0
3669,CA-2022-102446,2023-05-01,2023-05-05,Same Day,AF-18109,Amanda Foster,Corporate,United States,Los Angeles,California,90036.0,West,OFF-EN-10000234,Office Supplies,Envelopes,Envelopes Model Plus 551,1390.46,7,0.15,408.96
3670,CA-2023-102447,2023-10-30,2023-11-01,First Class,AJ-44650,Ashley Jackson,Home Office,United States,Seattle,Washington,98109.0,West,OFF-AR-10000129,Office Supplies,Art,Art Model Ultra 951,1118.37,4,0.2,279.59
3671,CA-2022-102448,2023-02-21,2023-02-25,First Class,WT-98395,William Thomas,Corporate,United States,Los Angeles,California,90036.0,West,OFF-ST-10000106,Office Supplies,Storage,Storage Model Lite 348,1161.04,4,0.0,464.42
3672,CA-2022-102448,2023-02-21,2023-02-25,First Class,WT-98395,William Thomas,Corporate,United States,Los Angeles,California,90036.0,West,FUR-FU-10000070,Furniture,Furnishings,Furnishings Model Pro 819,338.33,4,0.1,112.78
3673,CA-2023-102449,2024-10-22,2024-10-26,Standard Class,AJ-27892,Amanda Jackson,Consumer,United States,Seattle,Washington,98109.0,West,TEC-AC-10000336,Technology,Accessories,Accessories Model Plus 176,3400.85,9,0.2,850.21
3674,CA-2022-102450,2023-02-11,2023-02-13,Same Day,JJ-15014,John Johnson,Consumer,United States,Miami,Florida,33133.0,South,OFF-EN-10000217,Office Supplies,Envelopes,Envelopes Model Standard 601,55.76,1,0.3,7.96
3675,CA-2022-102450,2023-02-11,2023-02-13,Same Day,JJ-15014,John Johnson,Consumer,United States,Miami,Florida,33133.0,South,OFF-BI-10000164,Office Supplies,Binders,Binders Model Lite 302,391.49,2,0.15,115.14
3676,CA-2021-102451,2023-05-11,2023-05-17,Second Class,SF-72580,Sarah Foster,Corporate,United States,Burlington,North Carolina,,South,OFF-AR-10000131,Office Supplies,Art,Art Model Ultra 347,240.86,3,0.4,0.0
3677,CA-2021-102452,2021-12-23,2021-12-27,Standard Class,DH-82910,David Harris,Corporate,United States,Burlington,North Carolina,,South,TEC-PH-10000291,Technology,Phones,Phones Model Plus 480,259.92,6,0.4,0.0
3678,CA-2021-102452,2021-12-23,2021-12-27,Standard Class,DH-82910,David Harris,Corporate,United States,Burlington,North Carolina,,South,TEC-MA-10000342,Technology,Machines,Machines Model Lite 141,2627.09,1,0.0,1050.84
3679,CA-2024-102453,2023-08-05,2023-08-09,Second Class,EA-26199,Emily Anderson,Corporate,United States,Houston,Texas,77002.0,Central,OFF-SU-10000280,Office Supplies,Supplies,Supplies Model Lite 256,218.94,3,0.5,-43.79
3680,CA-2023-102454,2021-06-19,2021-06-23,First Class,SM-39552,Sarah Miller,Corporate,United States,Phoenix,Arizona,85001.0,West,TEC-PH-10000299,Technology,Phones,Phones Model Pro 687,204.19,2,0.7,-204.19
3681,CA-2023-102454,2021-06-19,2021-06-23,First Class,SM-39552,Sarah Miller,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-PA-10000202,Office Supplies,Paper,Paper Model Pro 549,1844.46,5,0.15,542.49
3682,CA-2021-102455,2021-03-03,2021-03-05,First Class,CA-42662,Claire Anderson,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-BI-10000156,Office Supplies,Binders,Binders Model Ultra 168,235.69,3,0.5,-47.14
3683,CA-2024-102456,2021-01-20,2021-01-24,Same Day,RS-85800,Robert Smith,Consumer,United States,Detroit,Michigan,48201.0,Central,OFF-FA-10000250,Office Supplies,Fasteners,Fasteners Model Ultra 240,1185.18,6,0.0,474.07
3684,CA-2024-102456,2021-01-20,2021-01-24,Same Day,RS-85800,Robert Smith,Consumer,United States,Detroit,Michigan,48201.0,Central,OFF-AP-10000193,Office Supplies,Appliances,Appliances Model Standard 679,2990.64,8,0.0,1196.26
3685,CA-2024-102457,10/21/2021,2021-10-25,First Class,RJ-66985,Ryan Johnson,Consumer,United States,Boston,Massachusetts,2108.0,East,TEC-CO-10000381,Technology,Copiers,Copiers Model Standard 700,1776.88,3,0.5,-355.38
3686,CA-2024-102458,2023-09-18,2023-09-24,Standard Class,LS-84991,Laura Smith,Corporate,United States,Chicago,Illinois,60611.0,Central,OFF-FA-10000254,Office Supplies,Fasteners,Fasteners Model Standard 459,1237.57,4,0.15,363.99
3687,CA-2024-102458,2023-09-18,2023-09-24,Standard Class,LS-84991,Laura Smith,Corporate,United States,Chicago,Illinois,60611.0,Central,TEC-MA-10000345,Technology,Machines,Machines Model Plus 131,10487.84,4,0.0,4195.14
3688,CA-2024-102459,2024-04-18,2024-04-22,Standard Class,JM-97881,James Miller,Home Office,United States,Chicago,Illinois,60611.0,Central,OFF-AR-10000138,Office Supplies,Art,Art Model Lite 708,1161.76,6,0.4,0.0
3689,CA-2022-102460,2023-10-27,2023-10-31,Second Class,RF-41029,Robert Foster,Consumer,United States,Detroit,Michigan,48201.0,Central,OFF-SU-10000288,Office Supplies,Supplies,Supplies Model Plus 222,68.08,7,0.4,-0.0
3690,CA-2022-102460,2023-10-27,2023-10-31,Second Class,RF-41029,Robert Foster,Consumer,United States,Detroit,Michigan,48201.0,Central,FUR-CH-10000047,Furniture,Chairs,Chairs Model Plus 479,196.0,6,0.8,-391.99
3691,CA-2023-102461,2023-01-05,2023-01-09,Standard Class,JM-32699,Jessica Miller,Corporate,United States,Miami,Florida,33133.0,South,OFF-BI-10000167,Office Supplies,Binders,Binders Model Pro 691,251.41,6,0.3,35.91
3692,CA-2023-102462,03/30/2021,2021-04-03,Same Day,JM-64505,John Miller,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-AR-10000123,Office Supplies,Art,Art Model Ultra 485,876.73,7,0.15,257.86
3693,CA-2023-102462,03/30/2021,2021-04-03,Same Day,JM-64505,John Miller,Home Office,United States,Atlanta,Georgia,30301.0,South,TEC-PH-10000292,Technology,Phones,Phones Model Ultra 850,2132.83,6,0.2,533.21
3694,CA-2022-102463,2024-04-17,2024-04-21,Second Class,CH-85456,Claire Harris,Corporate,United States,Seattle,Washington,98109.0,West,FUR-FU-10000068,Furniture,Furnishings,Furnishings Model Pro 195,834.36,5,0.2,208.59
3695,CA-2024-102464,2021-05-18,2021-05-22,Standard Class,DD-19171,David Davis,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,TEC-AC-10000329,Technology,Accessories,Accessories Model Pro 694,119.34,7,0.7,-119.35
3696,CA-2024-102464,2021-05-18,2021-05-22,Standard Class,DD-19171,David Davis,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-BI-10000160,Office Supplies,Binders,Binders Model Plus 438,1791.28,9,0.3,255.9
3697,CA-2022-102465,2021-06-24,2021-06-28,Second Class,MM-80686,Michael Martin,Home Office,United States,Atlanta,Georgia,30301.0,South,OFF-AP-10000178,Office Supplies,Appliances,Appliances Model Plus 623,360.63,3,0.4,0.0
3698,CA-2022-102466,2022-01-05,2022-01-09,Standard Class,WS-66370,William Smith,Corporate,United States,Boston,Massachusetts,2108.0,east,OFF-AR-10000129,Office Supplies,Art,Art Model Ultra 951,943.62,3,0.1,314.54
3699,CA-2022-102466,2022-01-05,2022-01-09,Standard Class,WS-66370,William Smith,Corporate,United States,Boston,Massachusetts,2108.0,east,OFF-PA-10000208,Office Supplies,Paper,Paper Model Pro 683,181.9,1,0.0,72.76
3700,CA-2024-102467,05/15/2022,2022-05-19,Standard Class,JD-30218,John Davis,Consumer,United States,Los Angeles,California,90036.0,West,OFF-AP-10000186,Office Supplies,Appliances,Appliances Model Plus 934,1069.9,6,0.1,356.63
3701,CA-2022-102468,2021-01-25,2021-01-29,First Class,JA-52622,John Anderson,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-FA-10000241,Office Supplies,Fasteners,Fasteners Model Plus 539,264.95,4,0.8,-529.91
3702,CA-2022-102468,2021-01-25,2021-01-29,First Class,JA-52622,John Anderson,Corporate,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-AP-10000192,Office Supplies,Appliances,Appliances Model Plus 650,318.05,7,0.7,-318.04
3703,CA-2021-102469,2022-09-03,2022-09-09,Standard Class,JW-25866,John White,Home Office,United States,Chicago,Illinois,60611.0, Central ,FUR-FU-10000082,Furniture,Furnishings,Furnishings Model Standard 793,3234.96,8,0.1,1078.32
3704,CA-2023-102470,2023-02-20,2023-02-22,First Class,CF-53540,Claire Foster,Corporate,United States,Boston,Massachusetts,2108.0,East,TEC-MA-10000350,Technology,Machines,Machines Model Pro 696,8912.99,4,0.2,2228.25
3705,CA-2023-102470,2023-02-20,2023-02-22,First Class,CF-53540,Claire Foster,Corporate,United States,Boston,Massachusetts,2108.0,east,OFF-SU-10000286,Office Supplies,Supplies,Supplies Model Standard 218,2089.35,9,0.0,835.74
3706,CA-2023-102471,2023-11-02,2023-11-06,Same Day,JD-55309,John Davis,Home Office,United States,Portland,Oregon,97201.0,West,TEC-MA-10000339,Technology,Machines,Machines Model Standard 223,2908.05,2,0.5,-581.61
3707,CA-2021-102472,2024-09-05,2024-09-11,Standard Class,AH-97562,Amanda Harris,Corporate,United States,Los Angeles,California,90036.0,West,OFF-FA-10000249,Office Supplies,Fasteners,Fasteners Model Pro 205,147.19,1,0.1,49.07
3708,CA-2021-102472,2024-09-05,2024-09-11,Standard Class,AH-97562,Amanda Harris,Corporate,United States,Los Angeles,California,90036.0,West,OFF-PA-10000202,Office Supplies,Paper,Paper Model Pro 549,1215.17,4,0.3,173.59
3709,CA-2022-102473,2023-11-05,2023-11-06,Second Class,RJ-77561,Ryan Johnson,Home Office,United States,Milwaukee,Wisconsin,53202.0,Central,OFF-PA-10000213,Office Supplies,Paper,Paper Model Plus 868,710.98,6,0.7,-710.98
3710,CA-2024-102474,2024-06-05,2024-06-06,Second Class,DW-28909,David White,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,TEC-MA-10000340,Technology,Machines,Machines Model Plus 562,5445.1,5,0.0,2178.04
3711,CA-2024-102474,2024-06-05,2024-06-06,Second Class,DW-28909,David White,Consumer,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-ST-10000112,Office Supplies,Storage,Storage Model Ultra 352,435.89,6,0.8,-871.77
3712,CA-2022-102475,2022-05-29,2022-06-02,Second Class,AW-90147,Amanda White,Corporate,United States,Seattle,Washington,98109.0,West,OFF-EN-10000230,Office Supplies,Envelopes,Envelopes Model Lite 972,1040.84,6,0.3,148.69
3713,CA-2022-102476,2021-04-22,2021-04-26,Same Day,AG-92831,Amanda Gute,Home Office,United States,Chicago,Illinois,60611.0,Central,FUR-BO-10000032,Furniture,Bookcases,Bookcases Model Lite 841,3331.28,8,0.0,1332.51
3714,CA-2022-102476,2021-04-22,2021-04-26,Same Day,AG-92831,Amanda Gute,Home Office,United States,Chicago,Illinois,60611.0,Central,OFF-PA-10000204,Office Supplies,Paper,Paper Model Plus 930,2228.58,6,0.0,891.43
3715,CA-2023-102477,11/24/2021,2021-11-28,Second Class,AT-60667,Amanda Thomas,Corporate,United States,Chicago,Illinois,60611.0,Central,OFF-FA-10000258,Office Supplies,Fasteners,Fasteners Model Lite 847,594.54,3,0.0,237.82
3716,CA-2024-102478,2023-06-24,2023-06-28,First Class,JH-81176,Jessica Harris,Corporate,United States,Phoenix,Arizona,85001.0,West,FUR-CH-10000046,Furniture,Chairs,Chairs Model Standard 879,1180.12,4,0.3,168.59
3717,CA-2024-102478,2023-06-24,2023-06-28,First Class,JH-81176,Jessica Harris,Corporate,United States,Phoenix,Arizona,85001.0,West,OFF-AP-10000181,Office Supplies,Appliances,Appliances Model Lite 810,2578.18,8,0.3,368.31
3718,CA-2024-102479,2021-08-11,2021-08-17,First Class,JT-95755,James Taylor,Home Office,United States,Philadelphia,Pennsylvania,19104.0,East,OFF-AR-10000138,Office Supplies,Art,Art Model Lite 708,322.71,1,0.0,129.08
3719,CA-2022-102480,2024-10-06,2024-10-12,First Class,LP-71000,Laura Powers,Corporate,United States,Detroit,Michigan,48201.0,Central,OFF-BI-10000164,Office Supplies,Binders,Binders Model Lite 302,1105.39,8,0.4,-0.0
3720,CA-2022-102480,2024-10-06,2024-10-12,First Class,LP-71000,Laura Powers,Corporate,United States,Detroit,Michigan,48201.0,Central,OFF-PA-10000203,Office Supplies,Paper,Paper Model Pro 894,734.09,2,0.1,244.69
3721,CA-2023-102481,2021-02-03,2021-02-07,Standard Class,WA-45537,William Anderson,Home Office,United States,Richmond,Virginia,23219.0,South,TEC-PH-10000299,Technology,Phones,Phones Model Pro 687,544.51,2,0.2,136.13
3722,CA-2022-102482,2022-03-03,2022-03-07,First Class,JW-21919,John Wilson,Home Office,United States,Burlington,North Carolina,,South,TEC-PH-10000303,Technology,Phones,Phones Model Ultra 492,1290.55,4,0.3,184.37
3723,CA-2022-102482,2022-03-03,2022-03-07,First Class,JW-21919,John Wilson,Home Office,United States,Burlington,North Carolina,,South,TEC-PH-10000297,Technology,Phones,Phones Model Standard 979,1438.85,5,0.0,575.54
3724,CA-2021-102483,2024-02-25,2024-02-29,Second Class,MT-15683,Michael Taylor,Home Office,United States,Atlanta,Georgia,30301.0,South,FUR-BO-10000018,Furniture,Bookcases,Bookcases Model Lite 705,2381.72,9,0.4,-0.0
3725,CA-2021-102484,2024-10-01,2024-10-03,Second Class,CT-85598,Claire Thomas,Corporate,United States,Burlington,North Carolina,,South,TEC-CO-10000365,Technology,Copiers,Copiers Model Ultra 159,3252.76,4,0.5,-650.55
3726,CA-2021-102484,2024-10-01,2024-10-03,Second Class,CT-85598,Claire Thomas,Corporate,United States,Burlington,North Carolina,,South,FUR-CH-10000035,Furniture,Chairs,Chairs Model Plus 923,1149.69,3,0.0,459.88
3727,CA-2024-102485,2023-05-28,2023-06-03,Same Day,JH-19545,John Harris,Corporate,United States,Atlanta,Georgia,30301.0,South,FUR-BO-10000009,Furniture,Bookcases,Bookcases Model Pro 350,298.3,4,0.8,-596.59
3728,CA-2024-102486,01/11/2023,2023-01-15,Standard Class,JT-17180,Jessica Taylor,Consumer,United States,Houston,Texas,77002.0,Central,TEC-AC-10000328,Technology,Accessories,Accessories Model Ultra 569,292.52,2,0.7,-292.52
3729,CA-2024-102486,01/11/2023,2023-01-15,Standard Class,JT-17180,Jessica Taylor,Consumer,United States,Houston,Texas,77002.0,Central,OFF-PA-10000208,Office Supplies,Paper,Paper Model Pro 683,654.84,6,0.4,0.0
3730,CA-2024-102487,2023-09-07,2023-09-08,First Class,MH-57537,Michael Harris,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-EN-10000231,Office Supplies,Envelopes,Envelopes Model Ultra 798,460.2,4,0.7,-460.2
3731,CA-2023-102488,2023-05-22,2023-05-28,Same Day,JM-64505,John Miller,Home Office,United States,Phoenix,Arizona,85001.0,West,OFF-AR-10000124,Office Supplies,Art,Art Model Standard 473,52.65,1,0.2,13.16
3732,CA-2023-102488,2023-05-22,2023-05-28,Same Day,JM-64505,John Miller,Home Office,United States,Phoenix,Arizona,85001.0,West,OFF-SU-10000274,Office Supplies,Supplies,Supplies Model Pro 701,86.18,2,0.0,34.47
3733,CA-2022-102489,2023-05-16,2023-05-22,Same Day,CF-53540,Claire Foster,Corporate,United States,Seattle,Washington,98109.0,West,OFF-BI-10000162,Office Supplies,Binders,Binders Model Plus 290,971.49,5,0.4,0.0
3734,CA-2021-102490,2022-09-19,2022-09-20,Standard Class,LD-82102,Laura Davis,Consumer,United States,Phoenix,Arizona,85001.0,West,OFF-AP-10000198,Office Supplies,Appliances,Appliances Model Standard 659,187.34,2,0.2,46.83
3735,CA-2021-102490,2022-09-19,2022-09-20,Standard Class,LD-82102,Laura Davis,Consumer,United States,Phoenix,Arizona,85001.0, West ,TEC-CO-10000376,Technology,Copiers,Copiers Model Lite 589,2786.53,1,0.0,1114.61
3736,CA-2022-102491,2023-11-30,2023-12-04,First Class,RH-18564,Ryan Harris,Corporate,United States,Portland,Oregon,97201.0,West,OFF-PA-10000201,Office Supplies,Paper,Paper Model Standard 369,1301.76,8,0.1,433.92
3737,CA-2024-102492,2024-03-18,2024-03-20,Standard Class,RP-75513,Ryan Powers,Home Office,United States,Houston,Texas,77002.0,Central,TEC-PH-10000310,Technology,Phones,Phones Model Pro 510,218.85,5,0.0,87.54
3738,CA-2024-102492,2024-03-18,2024-03-20,Standard Class,RP-75513,Ryan Powers,Home Office,United States,Houston,Texas,77002.0,Central,OFF-BI-10000163,Office Supplies,Binders,Binders Model Standard 505,102.06,7,0.4,0.0
3739,CA-2021-102493,2022-12-19,2022-12-21,First Class,JS-38199,James Smith,Home Office,United States,Seattle,Washington,98109.0,West,TEC-CO-10000364,Technology,Copiers,Copiers Model Pro 426,1142.86,3,0.2,285.72
3740,CA-2023-102494,05/16/2024,2024-05-20,Standard Class,DJ-26315,David Johnson,Corporate,United States,Seattle,Washington,98109.0,West,OFF-BI-10000151,Office Supplies,Binders,Binders Model Pro 218,250.41,3,0.8,-500.82
3741,CA-2023-102494,05/16/2024,2024-05-20,Standard Class,DJ-26315,David Johnson,Corporate,United States,Seattle,Washington,98109.0,West,OFF-LA-10000093,Office Supplies,Labels,Labels Model Lite 402,721.89,6,0.7,-721.89
3742,CA-2022-102495,05/21/2022,2022-05-25,Same Day,JJ-92478,John Johnson,Consumer,United States,Seattle,Washington,98109.0,West,OFF-PA-10000215,Office Supplies,Paper,Paper Model Plus 818,2432.53,8,0.3,347.51
3743,CA-2023-102496,2021-05-26,2021-06-01,First Class,MH-57400,Megan Harris,Home Office,United States,Burlington,North Carolina,,South,TEC-AC-10000332,Technology,Accessories,Accessories Model Standard 778,578.96,4,0.7,-578.97
3744,CA-2023-102496,2021-05-26,2021-06-01,First Class,MH-57400,Megan Harris,Home Office,United States,Burlington,North Carolina,,South,OFF-SU-10000282,Office Supplies,Supplies,Supplies Model Plus 927,172.26,4,0.5,-34.45
3745,CA-2021-102497,2023-11-12,2023-11-14,Second Class,WW-40784,William White,Home Office,United States,New York City,New York,10024.0,East,TEC-MA-10000354,Technology,Machines,Machines Model Plus 687,1826.82,4,0.8,-3653.63
3746,CA-2022-102498,2023-02-28,2023-03-04,Second Class,JT-28537,John Thomas,Corporate,United States,Miami,Florida,33133.0,South,OFF-LA-10000086,Office Supplies,Labels,Labels Model Pro 200,134.5,1,0.4,-0.0
3747,CA-2022-102498,2023-02-28,2023-03-04,Second Class,JT-28537,John Thomas,Corporate,United States,Miami,Florida,33133.0,South,OFF-SU-10000287,Office Supplies,Supplies,Supplies Model Lite 156,161.55,2,0.5,-32.31
3748,CA-2024-102499,2023-11-10,2023-11-14,First Class,RW-46512,Ryan White,Home Office,United States,Los Angeles,California,90036.0,West,OFF-EN-10000230,Office Supplies,Envelopes,Envelopes Model Lite 972,1040.84,7,0.4,-0.0
3749,CA-2022-102500,2021-05-01,2021-05-07,Same Day,RS-84946,Robert Smith,Corporate,United States,New York City,New York,10024.0,East,OFF-EN-10000225,Office Supplies,Envelopes,Envelopes Model Ultra 970,205.15,5,0.0,82.06
3750,CA-2022-102500,2021-05-01,2021-05-07,Same Day,RS-84946,Robert Smith,Corporate,United States,New York City,New York,10024.0,East,OFF-LA-10000096,Office Supplies,Labels,Labels Model Plus 857,160.73,4,0.8,-321.45
3751,CA-2024-102501,2023-09-29,2023-10-03,Standard Class,RS-94562,Ryan Smith,Corporate,United States,Portland,Oregon,97201.0,West,TEC-AC-10000330,Technology,Accessories,Accessories Model Plus 752,1050.04,3,0.15,308.84
3752,CA-2023-102502,2022-12-01,2022-12-05,Same Day,JS-10942,John Smith,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-LA-10000097,Office Supplies,Labels,Labels Model Ultra 209,326.36,7,0.15,95.99
3753,CA-2023-102502,2022-12-01,2022-12-05,Same Day,JS-10942,John Smith,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-AR-10000133,Office Supplies,Art,Art Model Standard 175,1380.24,6,0.0,552.1
3754,CA-2023-102503,2021-12-30,2022-01-03,First Class,JD-17104,James Davis,Consumer,United States,Boston,Massachusetts,2108.0,East,TEC-MA-10000348,Technology,Machines,Machines Model Pro 950,4400.78,9,0.5,-880.15
3755,CA-2021-102504,2021-08-19,2021-08-25,First Class,EF-55745,Emily Foster,Consumer,United States,Boston,Massachusetts,2108.0,East,FUR-TA-10000053,Furniture,Tables,Tables Model Standard 571,3947.1,2,0.2,986.77
3756,CA-2021-102504,08/19/2021,2021-08-25,First Class,EF-55745,Emily Foster,Consumer,United States,Boston,Massachusetts,2108.0,East,OFF-AR-10000128,Office Supplies,Art,Art Model Standard 825,225.46,4,0.5,-45.09
3757,CA-2023-102505,2023-05-12,2023-05-16,Standard Class,ED-90658,Emily Davis,Corporate,United States,Atlanta,Georgia,30301.0,South,OFF-AP-10000189,Office Supplies,Appliances,Appliances Model Standard 600,18.39,1,0.8,-36.78
